#	"Timestep"	"Median"	"Lower 95%CI"	"Upper 95%CI"	"Cumulative Median"	"Cumulative Lower 95%CI"	"Cumulative Upper 95%CI"
	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	9	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	11	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	12	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	13	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	17	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	18	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	19	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	20	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	21	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	22	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	23	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	24	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	25	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	26	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	27	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	28	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	29	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	30	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	31	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	32	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	33	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	34	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	35	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	36	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	37	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	38	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	39	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	40	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	41	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	42	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	43	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	44	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	45	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	46	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	47	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	48	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	49	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	50	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	51	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	52	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	53	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	54	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	55	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	56	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	57	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	58	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	59	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	60	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	61	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	62	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	63	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	64	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	65	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	66	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	67	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	68	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	69	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	70	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	71	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	72	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	73	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	74	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	75	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	76	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	77	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	78	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	79	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	80	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	81	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	82	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	83	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	84	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	85	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	86	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	87	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	88	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	89	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	90	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	91	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	92	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	93	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	94	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	95	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	96	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	97	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	98	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	99	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	100	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	101	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	102	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	103	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	105	0.000000	0.000000	0.030788	0.000000	0.000000	0.030788
	106	0.000000	0.000000	0.000000	0.000000	0.000000	0.030788
	107	0.000000	0.000000	0.000000	0.000000	0.000000	0.030788
	108	0.000000	0.000000	0.000000	0.000000	0.000000	0.030788
	109	0.000000	0.000000	0.030788	0.000000	0.000000	0.058644
	110	0.000000	0.000000	0.000000	0.000000	0.000000	0.058644
	111	0.000000	0.000000	0.030788	0.000000	0.000000	0.089432
	112	0.000000	0.000000	0.089432	0.000000	0.000000	0.151009
	113	0.000000	0.000000	0.058644	0.000000	0.000000	0.181797
	114	0.000000	0.000000	0.058644	0.000000	0.000000	0.240441
	115	0.000000	0.000000	0.030788	0.000000	0.000000	0.271229
	116	0.000000	0.000000	0.089432	0.029322	0.000000	0.360662
	117	0.000000	0.000000	0.058644	0.029322	0.000000	0.360662
	118	0.000000	0.000000	0.178865	0.058644	0.000000	0.511670
	119	0.000000	0.000000	0.148076	0.058644	0.000000	0.598170
	120	0.000000	0.000000	0.151009	0.087966	0.000000	0.721323
	121	0.000000	0.000000	0.117288	0.087966	0.000000	0.807823
	122	0.000000	0.000000	0.237509	0.117288	0.000000	1.045332
	123	0.029322	0.000000	0.178865	0.146610	0.000000	1.218332
	124	0.000000	0.000000	0.175932	0.175932	0.000000	1.366409
	125	0.029322	0.000000	0.265365	0.234577	0.000000	1.576061
	126	0.058644	0.000000	0.293221	0.293221	0.000000	1.838494
	127	0.058644	0.000000	0.268297	0.410509	0.000000	2.014426
	128	0.058644	0.000000	0.265365	0.498475	0.000000	2.103859
	129	0.117288	0.000000	0.265365	0.586441	0.000000	2.335503
	130	0.087966	0.000000	0.385585	0.733052	0.000000	2.721088
	131	0.117288	0.000000	0.293221	0.850340	0.000000	3.014309
	132	0.146610	0.000000	0.441297	0.967628	0.000000	3.329521
	133	0.175932	0.000000	0.382653	1.143561	0.027856	3.591954
	134	0.205254	0.000000	0.382653	1.290171	0.027856	3.764954
	135	0.175932	0.000000	0.561518	1.554070	0.055712	3.910099
	136	0.234577	0.027856	0.499941	1.876613	0.086500	4.172532
	137	0.205254	0.000000	0.527797	2.199156	0.086500	4.382184
	138	0.175932	0.000000	0.382653	2.463054	0.086500	4.591836
	139	0.234577	0.027856	0.410509	2.756275	0.145144	4.761905
	140	0.234577	0.027856	0.444229	3.049496	0.175932	4.968626
	141	0.175932	0.000000	0.530730	3.342716	0.175932	5.135761
	142	0.175932	0.000000	0.499941	3.489327	0.318145	5.135761
	143	0.175932	0.027856	0.354797	3.635937	0.376789	5.367406
	144	0.175932	0.000000	0.502874	3.841192	0.435433	5.515482
	145	0.175932	0.000000	0.441297	4.046446	0.552721	5.607847
	146	0.175932	0.058644	0.410509	4.251701	0.700798	5.722202
	147	0.175932	0.000000	0.354797	4.456955	0.873798	5.722202
	148	0.234577	0.027856	0.441297	4.691532	1.108374	5.928924
	149	0.117288	0.000000	0.351865	4.779498	1.312163	5.956779
	150	0.117288	0.058644	0.296153	4.896786	1.488095	6.046211
	151	0.117288	0.027856	0.237509	5.043397	1.633240	6.104856
	152	0.087966	0.000000	0.324009	5.131363	1.954316	6.252933
	153	0.087966	0.000000	0.388517	5.190007	2.256334	6.283720
	154	0.117288	0.000000	0.354797	5.219329	2.432266	6.401009
